 390.72058, 392.56757, 403.20813, 422.11594, 429.80383, 388.30847, 394.83911, 396.45016, 402.84491;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.782219, -59.03616, -9.3282614, 38.307377, 53.385723, -7.5768237, 9.9880772, -8.6145401, 8.8494797;
 -62.183388, -24.789732, -56.788578, -24.301888, -64.156441, 46.169373, 43.986244, 63.69136, 61.319305;
 390.86948, 392.98019, 403.20813, 422.49445, 429.80383, 388.0249, 394.90128, 396.53363, 402.90652;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.507057, -58.77404, -9.104497, 38.509624, 53.626823, -7.3610339, 9.9842243, -8.6142225, 9.0818243;
 -62.024288, -24.539404, -56.56197, -23.940102, -63.91465, 46.390141, 44.3172, 63.915268, 61.652634;
 390.5976, 392.6994, 403.2869, 422.13736, 429.80527, 388.10535, 394.89795, 396.53235, 402.96823;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.512962, -58.77404, -8.8718367, 38.512135, 53.821064, -7.3598781, 10.198019, -8.3848248, 9.068346;
 -61.902817, -24.539404, -56.286194, -23.821346, -63.622707, 47.267704, 45.158657, 64.756569, 62.386314;
 390.59488, 392.6994, 402.97717, 422.1369, 429.43042, 388.10031, 394.59427, 396.2301, 402.5881;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.428696, -58.71217, -8.8630571, 38.509941, 53.821064, -7.1353798, 10.415987, -8.1551523, 9.2870035;
 -61.732147, -24.515848, -56.237137, -23.711422, -63.622707, 48.763531, 46.546444, 66.043518, 63.899113;
 390.17505, 392.28635, 402.58939, 422.13651, 429.43042, 387.80817, 394.28976, 395.92581, 402.26782;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.434578, -58.7094, -9.0952568, 38.509941, 53.580902, -7.1201286, 10.397956, -8.372961, 9.2850685;
 -61.841988, -24.40546, -56.285717, -23.711422, -63.634563, 49.775269, 47.566029, 67.159599, 64.850899;
 390.17435, 392.28568, 402.89722, 422.13651, 429.42844, 387.07394, 393.56482, 395.8382, 401.89188;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.966843, -58.973957, -9.3280363, 38.273403, 53.386448, -6.8899846, 10.601498, -8.135376, 9.494688;
 -62.061333, -24.765911, -56.561478, -24.053524, -63.926544, 51.003525, 48.799911, 68.384544, 66.080376;
 390.72134, 392.56644, 403.20682, 422.11508, 429.80319, 386.42215, 392.90283, 395.15775, 401.20236;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.703476, -58.973957, -9.0954828, 38.307682, 53.580177, -6.2128124, 11.43206, -7.2184911, 10.127277;
 -62.122231, -24.765911, -56.512627, -24.072996, -63.864235, 52.751678, 50.623974, 70.148499, 67.800957;
 390.44824, 392.56644, 402.89853, 422.49359, 429.42905, 384.85013, 391.00284, 393.21902, 399.52618;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.782219, -58.71244, -9.0954828, 38.307682, 53.626823, -5.5220566, 12.216586, -6.5042949, 10.932807;
 -62.183388, -24.74585, -56.512627, -24.072996, -63.91465, 52.575958, 50.466763, 70.057861, 67.84288;
 390.86948, 392.28806, 402.89853, 422.49359, 429.80527, 381.87863, 388.07861, 390.12601, 396.47354;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.512978, -58.774578, -9.1047258, 38.307377, 53.672806, -5.5014291, 11.950191, -6.6952019, 10.890609;
 -62.365688, -24.999847, -56.789082, -24.301888, -64.195175, 51.388908, 49.336769, 68.940399, 66.794083;
 390.59888, 392.70288, 403.28824, 422.49445, 430.18262, 380.11627, 386.62616, 388.58414, 394.67096;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.861115, -59.036694, -9.337738, 38.304821, 53.432243, -5.9090915, 11.700717, -6.8911328, 10.634007;
 -62.476505, -25.250549, -57.065521, -24.420744, -64.207138, 50.549553, 48.573895, 68.106575, 66.084648;
 391.29343, 392.98367, 403.59851, 422.49487, 430.18073, 379.25745, 385.52676, 387.41278, 393.53122;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.051842, -59.301769, -9.5616179, 38.065868, 53.190922, -6.1097269, 11.457911, -6.8710938, 10.605594;
 -62.696205, -25.381721, -57.292294, -24.653187, -64.449188, 49.39233, 47.317505, 67.112076, 65.047752;
 391.14645, 393.26379, 403.51953, 422.47293, 430.1792, 378.48111, 384.77737, 385.96356, 392.4614;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.321854, -59.501499, -9.7948818, 37.863445, 52.989937, -6.1042056, 11.457792, -7.086237, 10.596171;
 -62.745853, -25.377874, -57.341885, -24.786903, -64.633446, 49.137188, 47.102943, 67.058289, 64.776062;
 391.41983, 393.1286, 403.8288, 422.82968, 430.55453, 378.13263, 384.7785, 386.24707, 392.10541;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.321854, -59.498634, -9.7849531, 37.829819, 52.944466, -6.3351803, 11.265727, -7.3269906, 10.403334;
 -62.513859, -25.267244, -57.064434, -24.537868, -64.352142, 50.438061, 48.360912, 67.992577, 65.813087;
 391.41785, 393.12793, 403.43765, 422.44943, 430.17603, 379.09271, 385.40305, 387.24792, 393.11179;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.242386, -59.498634, -9.7849531, 37.82724, 52.950306, -6.3419981, 11.281437, -7.3345332, 10.209275;
 -62.452259, -25.267244, -57.064434, -24.656715, -64.461121, 51.060497, 48.9781, 68.657036, 66.416168;
 390.99527, 393.12793, 403.43765, 422.44989, 430.17679, 379.79474, 386.09229, 387.97641, 394.12543;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.708717, -59.698181, -10.008633, 37.588612, 52.703075, -6.9987555, 10.65694, -8.0106459, 9.5697289;
 -62.599579, -25.263422, -57.291126, -24.660229, -64.5942, 51.505798, 49.531494, 69.104988, 66.805435;
 391.11801, 392.99255, 403.35815, 422.42651, 430.17401, 380.6033, 386.94653, 389.19446, 395.02069;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.702759, -59.961117, -10.242141, 37.557213, 52.65712, -7.2169204, 10.448083, -8.2325954, 9.3558674;
 -62.721371, -25.514641, -57.340679, -24.750305, -64.543091, 51.547104, 49.572571, 68.992218, 66.862175;
 391.12076, 393.27362, 403.66702, 422.04797, 429.79651, 380.87488, 387.23285, 389.11029, 395.3204;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.782791, -59.701313, -10.014324, 37.588291, 52.708935, -7.4422212, 10.23904, -8.4644623, 9.1498423;
 -63.01543, -25.60454, -57.404694, -24.889212, -64.703217, 51.847775, 49.829868, 69.328346, 67.195038;
 391.5459, 392.99493, 403.35776, 422.4274, 430.17477, 381.50079, 387.51849, 389.76273, 395.98297;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.518394, -59.6987, -10.018779, 37.793034, 52.903435, -7.6685839, 10.047345, -8.6999855, 8.9430141;
 -63.075733, -25.724474, -57.568794, -24.865507, -64.640129, 51.933014, 49.952423, 69.394333, 67.307961;
 391.27167, 392.99603, 403.74933, 422.0719, 429.80014, 382.13004, 388.50848, 390.7919, 396.64886;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.248375, -59.43956, -9.785614, 37.828896, 52.948849, -8.1649714, 9.473897, -9.2076483, 8.3395081;
 -63.257629, -26.044479, -57.746323, -25.22472, -64.921432, 50.798096, 48.835548, 68.310173, 66.036598;
 391.00055, 392.71948, 403.44156, 422.452, 430.1781, 385.20419, 391.87268, 393.61716, 399.77737;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.598228, -59.699448, -10.019435, 37.589962, 52.746845, -8.1981421, 9.5010204, -9.2413368, 8.3671837;
 -63.834541, -26.416054, -58.251266, -25.457308, -65.336533, 46.704247, 44.68391, 64.24749, 62.235062;
 391.70087, 393.00131, 403.75327, 422.42953, 430.55405, 386.681, 392.97113, 394.76901, 401.28329;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.788788, -59.96508, -10.248783, 37.351028, 52.706738, -8.4318876, 9.0773468, -9.4818048, 7.9291835;
 -63.822063, -26.548161, -58.364281, -25.689932, -65.393791, 44.590179, 42.491478, 62.121593, 60.103935;
 391.55118, 393.28128, 403.67184, 422.40677, 430.17673, 387.33942, 393.93478, 395.45395, 401.91577;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.788788, -59.96508, -10.253174, 37.553612, 52.706738, -8.432189, 9.0772123, -9.4857836, 7.936161;
 -63.822063, -26.548161, -58.301693, -25.555416, -65.393791, 44.371006, 42.271904, 62.064022, 59.930294;
