 -68.138626, -30.99777, -63.534519, -31.051994, -70.798149, 42.04377, 39.730869, 59.878948, 57.372269;
 377.58066, 377.5325, 389.23602, 405.74948, 415.28839, 370.21478, 377.74039, 377.76434, 385.30087;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.620743, -56.955093, -7.7036614, 40.64801, 55.062477, 3.1401188, 20.137436, 1.9478232, 19.049671;
 -68.034027, -30.780445, -63.263279, -30.827837, -70.5634, 42.428577, 39.937683, 60.199413, 57.686573;
 377.72495, 377.66382, 389.03067, 405.77423, 415.29361, 370.0293, 377.84991, 377.90817, 385.41077;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.797188, -57.146339, -7.9190803, 40.613194, 55.015999, 2.9352341, 20.120138, 1.9465747, 19.033178;
 -67.913895, -30.775499, -63.042473, -30.583981, -70.509491, 42.670437, 40.11607, 60.362949, 57.854424;
 377.57861, 377.53076, 388.94839, 405.42175, 414.94031, 370.28519, 377.52048, 377.56433, 385.06955;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.979797, -57.337414, -8.1268101, 40.38335, 54.783573, 2.7212765, 19.691902, 1.5306016, 18.608217;
 -67.900063, -30.770538, -63.207195, -30.807922, -70.521896, 42.531044, 40.118839, 60.304359, 57.79958;
 377.43109, 377.39749, 388.50287, 405.39685, 414.93423, 369.87927, 377.4097, 377.76196, 385.29868;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.427872, -57.722095, -8.3480473, 40.119431, 54.505051, 2.3124199, 19.474142, 1.312999, 18.374331;
 -67.819183, -30.644537, -63.095852, -30.568264, -70.480354, 42.668083, 40.226307, 60.36047, 57.969559;
 377.53189, 377.12903, 388.4194, 405.01862, 414.57468, 370.06268, 377.35205, 377.34216, 384.90198;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.869675, -58.159824, -8.778182, 39.660473, 54.039661, 1.8973724, 19.049929, 0.89078104, 17.938917;
 -67.856705, -30.779303, -63.093166, -30.796061, -70.726967, 42.45776, 40.122818, 60.146111, 57.760426;
 377.63538, 377.25067, 388.25571, 404.96643, 414.56158, 369.91446, 377.24176, 377.19409, 384.79175;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.792, -58.159824, -8.9958553, 39.660473, 54.039661, 0.2376271, 17.351522, -1.0132372, 16.222315;
 -68.015984, -30.779303, -63.25568, -30.796061, -70.726967, 42.413418, 40.06012, 60.177071, 57.76289;
 377.23737, 377.25067, 388.54138, 404.96643, 414.56158, 369.97131, 377.11255, 377.54132, 385.01855;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.05159, -58.353497, -9.2171116, 39.397015, 53.948402, -4.7257137, 12.667223, -6.0765724, 11.427589;
 -68.067581, -30.880384, -63.363647, -30.776049, -70.618843, 40.285347, 38.431915, 58.150166, 56.040234;
 377.4888, 377.11676, 388.45831, 404.58813, 413.85583, 369.08536, 376.11734, 376.68216, 383.35455;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.415123, -58.791084, -9.4226494, 39.167896, 53.529629, -5.5392971, 11.785192, -6.8952765, 10.529793;
 -67.814514, -30.792942, -63.08884, -30.780022, -70.697243, 38.332794, 36.457584, 56.294361, 54.309513;
 377.18896, 377.2359, 388.00842, 404.56085, 414.1933, 368.09821, 374.87909, 375.32193, 382.0788;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.856583, -59.170807, -9.8674364, 38.706802, 53.245857, -6.1584654, 11.358548, -7.3234568, 10.108199;
 -67.626801, -30.560392, -63.02924, -30.682018, -70.550034, 38.568119, 36.773083, 56.442135, 54.568256;
 377.28867, 376.96411, 388.20639, 404.50488, 413.83118, 368.18304, 374.74728, 375.49893, 382.2915;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-74.225212, -59.611389, -10.28039, 38.44751, 52.737011, -6.3604126, 11.150355, -7.7344642, 9.8792334;
 -67.479698, -30.356398, -62.863129, -30.548223, -70.519943, 38.638348, 36.877491, 56.545105, 54.632465;
 376.98615, 377.08057, 387.67401, 404.125, 413.46103, 367.7627, 374.68341, 375.33328, 381.88177;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-74.139877, -59.552628, -10.052268, 38.411663, 52.918503, -6.3597956, 11.140934, -7.5184674, 9.8758888;
 -67.083832, -29.989431, -62.428722, -30.199209, -70.127426, 39.056168, 37.266979, 56.92622, 54.907688;
