 0.020976882, 0.99976224, 0.0059609152, -2.8011131;
 -0.032650296, -0.0052741379, 0.99945295, -0.31407011;
 0, 0, 0, 1]
[0.99988145, -0.0094924467, 0.012098785, -0.58120376;
 0.0094305472, 0.99994177, 0.0051612318, -1.0669277;
 -0.012147388, -0.0050467444, 0.99991351, -1.1411114;
 0, 0, 0, 1]
[0.99999529, -0.0023609661, 0.0020563628, 0.92097461;
 0.0023395799, 0.99994439, 0.010315624, 0.080027446;
 -0.0020806668, -0.010310867, 0.99994487, -1.6573173;
 0, 0, 0, 1]
[0.99996293, 0.00264169, -0.0082441075, 1.7349464;
 -0.0025286444, 0.99990278, 0.013697146, 0.82499129;
 0.0082792463, -0.013675918, 0.99987274, -1.8933765;
 0, 0, 0, 1]
[0.99986088, 0.0072852522, -0.014998608, 2.1012521;
 -0.0069887922, 0.99978107, 0.019734528, 1.2694856;
 0.015138892, -0.019626914, 0.99969274, -1.9880452;
 0, 0, 0, 1]
[0.99981433, 0.008617687, -0.017229687, 2.1128781;
 -0.0082550729, 0.99974513, 0.021013217, 1.432066;
 0.017406091, -0.020867143, 0.99963099, -1.8890828;
 0, 0, 0, 1]
[0.99987191, 0.0062643634, -0.014738739, 1.9227707;
 -0.005989227, 0.99980837, 0.018644268, 1.3834375;
 0.014852395, -0.018553775, 0.99971789, -1.8347291;
 0, 0, 0, 1]
